session_id,target
1,0.0015327111398735695
2,0.00030882796747739563
3,0.0006598303892658198
4,0.0066495587043749645
5,0.003937189636150754
6,0.0009032596077978705
7,0.0017394982257566047
8,0.0015282729876418637
9,0.0010515003289870341
10,0.0014917824595562677
11,0.0015348045140761556
12,0.0004928045961046154
13,0.0007109892263734212
14,0.0006870188673484795
15,0.0002691664118167466
16,0.00012719203728149407
17,0.0006412551545474821
18,0.0008623257036526716
19,0.005712426348177373
20,0.0011919820609215125
21,0.00038720641176734577
22,0.0012425467351855287
23,0.0006357046473501366
24,0.0009759956068739093
25,0.0005436148481226069
26,0.001214518047268329
27,0.0024446977961265107
28,0.0012476950252250795
29,0.0034941018877238106
30,0.0014921199113974862
31,0.0013246087259688147
32,0.0003505682662357695
33,0.0019550352307058975
34,0.0010070388619569405
35,0.001198036611658858
36,0.00428588222977962
37,0.0006279673496492822
38,0.0012725311230390372
39,0.0014921199113974862
40,0.001773281050897265
41,0.000742931319894231
42,0.0042300906372356945
43,0.0026740082290099875
44,0.001045287129625547
45,0.0009744663932965456
46,0.0012215794655294297
47,0.0009461042624466404
48,0.00047576852811794017
49,0.0005145579638746805
50,0.0005431839874295474
51,0.0015766160001021527
52,0.003832176620579719
53,0.0006563356305043155
54,0.0015488626837723452
55,0.002847533190665778
56,0.0006831839778656607
57,0.0012634883174343413
58,0.001907090390348019
59,0.0017319866576675136
60,0.01697121760961777
61,0.0012813379771651136
62,0.0029972370900076175
63,0.001218531322583853
64,0.0007143929509196074
65,0.001104535292801231
66,0.0018349935641549153
67,0.0011040106325212542
68,0.0005432200942639459
69,0.0008772946999224362
70,0.000523901944145895
71,0.001183800618233943
72,0.0017319866576675136
73,0.002886877380429644
74,0.00030882796747739563
75,0.02438836001549962
76,0.0006509449102636289
77,0.0018539584925607328
78,0.0006540152969524007
79,0.0014173571715129193
80,0.08765512743593362
81,0.0006801920500501848
82,0.0018203444997481899
83,0.0006787836379504815
84,0.0004788939141789608
85,0.0010729328958571111
86,0.0008663601959504029
87,0.0014247390552978806
88,0.00012361476982660326
89,0.001147216884350617
90,0.000534918899952621
91,0.001531587179977088
92,0.010760523618712933
93,0.0014541120958074757
94,0.0005479737895214596
95,0.0007399983653847191
96,0.0008193348093056566
97,0.0014647007416465267
98,0.0012296294287832247
99,0.0007641402892661385
100,0.0032842352165475598
101,0.001914619808008385
102,5.280385301592453e-05
103,0.002306138166112706
104,0.0013198324526831678
105,0.0005854194529191104
106,0.0007702964480319911
107,0.0013394747206431688
108,0.0011385149321168173
109,0.0017874963434534982
110,0.0028050422278349993
111,0.0004918622273872641
112,0.0012135872669776272
113,0.0005123159879417125
114,0.001728949309795129
115,0.001654643252166282
116,0.0010024442806868088
117,0.0005370035328296554
118,0.0006958320359154186
119,0.010969463910435167
120,0.0014281623963670932
121,0.0013295807981135738
122,0.0014921199113974862
123,0.006437389935872585
124,0.00232280172106713
125,0.0007697591979288424
126,0.00034959307537537975
127,0.0004746846279209973
128,0.0014473117688783804
129,0.0014996562548957918
130,0.0007751121376579136
131,0.0002949297162079245
132,0.0016635566645653904
133,0.014042864615730477
134,0.01587600822567099
135,0.00015401740946196783
136,0.0012244987032431693
137,0.00243381734531147
138,0.004851122610880275
139,0.010203937097734098
140,0.0016537524647670895
141,0.0005909670738908715
142,0.001524803730277071
143,0.0006252733443757785
144,0.0018994884167550352
145,0.00030882796747739563
146,0.009096531054339585
147,0.017213709598604656
148,0.0014253982659387775
149,0.005779371312745508
150,0.0006819845454898475
151,0.0033402275846420816
152,0.0014299181746841444
153,0.0018619408629324667
154,0.0011647653355270117
155,0.0016838602926426717
156,0.0011705306833785555
157,0.0007831285841343948
158,0.0012244987032431693
159,0.0026316552064414565
160,0.0014921199113974862
161,0.0007434428180792106
162,0.06975400007481196
163,0.0006048525605848093
164,0.0005851907310937434
165,0.0007120855674199417
166,0.0009390310419223068
167,0.000270513961671868
168,0.0019103023456749117
169,0.0018671964921634452
170,0.0008146065053493164
171,0.0019137559585167007
172,0.0005320790542865996
173,0.00029669307989579137
174,0.0021877086619838705
175,0.00074010553818246
176,0.0017992547086877965
177,0.0021938865894641866
178,0.00048017434300143654
179,0.0010487302153949075
180,0.00025188667788012946
181,0.0009055336495407269
182,0.0006628284435437414
183,0.0008030534865867846
184,0.0006227764988426836
185,0.0008154749788479506
186,0.0007881872388932602
187,0.0005205484089057994
188,3.0392137852878045e-05
189,0.0003988653628651862
190,0.03449795191502707
191,0.001901945418680916
192,0.00030194393497448964
193,0.0007180954986808447
194,0.001636257264921088
195,0.0013834727873086904
196,0.0005254750210068221
197,0.0009836778981258676
198,0.0017209739411866293
199,0.0009664022677324394
200,0.0017359153112622306
201,0.0012215794655294297
202,0.0010024844856439067
203,0.00018059120509814473
204,0.001186792738937968
205,0.0012584326873392353
206,0.0007759577903586637
207,0.00015120088844612466
208,0.0014598588248177012
209,0.01572631387440285
210,0.0024718525516795385
211,0.00048617700678354407
212,0.0015684298580005075
213,0.0010067528041341472
214,0.0007932175668504315
215,6.373693454623039e-05
216,0.0013117275333222097
217,0.005459536538007191
218,0.0018671964921634452
219,0.004892526879810418
220,0.003221710965331302
221,0.006375022534591491
222,0.00043771248695808116
223,0.0006440746534326571
224,0.0018671964921634452
225,0.0004606845694857105
226,0.0003443068928667229
227,0.0007139991646915351
228,0.001015794965739438
229,0.0018132222416138574
230,0.0015839457119046555
231,0.0014922525069345086
232,0.0008485026299387543
233,0.004948105425122117
234,0.0006097105013164004
235,0.004324991817037131
236,0.0007311426998812995
237,0.0034309714367479504
238,0.001758910018370374
